schemaVersion,recordType,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date
1.0,RESEARCH_PAPER,Fluid-DiT: Graph-Free Diffusion Transformers for Fluid Flow Simulations Learning,"Shentong Mo, Guolin Ke",http://arxiv.org/abs/2608.07161,,,2026-08-07 12:28:45.000000
1.0,RESEARCH_PAPER,Edge Sparsification via Temporal Forman-Ricci Curvature for Dynamic Graph Learning,"Poupak Azad, Cuneyt Gurcan Akcora, Kiarash Shamsi",http://arxiv.org/abs/2608.07158,,,2026-08-07 12:26:15.000000
1.0,RESEARCH_PAPER,Capacity Confounds and Coverage Guarantees in Adaptive Sub-model Federated Learning,"Alireza Moayedikia, Alicia Troncoso Lora",http://arxiv.org/abs/2608.07157,,,2026-08-07 12:26:03.000000
1.0,RESEARCH_PAPER,Machine Learning-Based Inter-Crystal Scatter Recovery for Ultra-High Resolution PET Imaging,"Alexandre Bernier, Roger Lecomte, Jean-Baptiste Michaud",http://arxiv.org/abs/2608.07155,,,2026-08-07 12:21:17.000000
1.0,RESEARCH_PAPER,Representation Handoffs for OpenArm-Based Laboratory Mobile Manipulation,"Yang Shen, Chonghao Cheng, Ziyi Zhao, Jialuo Zhu, Zhenyi Yi, Qi Zhao, Jian Yang, Yuhui Shi, Chin-Teng Lin",http://arxiv.org/abs/2608.07154,,,2026-08-07 12:19:50.000000
1.0,RESEARCH_PAPER,Interpretable reinforcement learning with decision-tree pruning,"Mark Leon Ringer, Michel Tokic",http://arxiv.org/abs/2608.07151,,,2026-08-07 12:14:33.000000
1.0,RESEARCH_PAPER,A MARL Centered Reference Architecture for Large Language Model Augmentation in Smart Manufacturing,"Fouad Bahrpeyma, Dirk Reichelt",http://arxiv.org/abs/2608.07148,,,2026-08-07 12:10:08.000000
1.0,RESEARCH_PAPER,DiDPO: Diff-in-Diff Policy Optimization for Coding Agent Training,"Xucong Wang, Zhe Zhao, Liheng Yu, Di Wu, Xiaofeng Cao, Pengkun Wang",http://arxiv.org/abs/2608.07147,,,2026-08-07 12:07:12.000000
1.0,RESEARCH_PAPER,InstanceSplat: Instance-Aware Feed-Forward 3D Gaussian Splatting for Scene Understanding,"Minchao Jiang, Xiaoxuan Ma, Shunyu Jia, Haoru Wang, Zhang Liang, Wentao Zhu",http://arxiv.org/abs/2608.07144,,,2026-08-07 12:02:48.000000
1.0,RESEARCH_PAPER,Human-AI Perceptual Alignment by Playing Hues and Cues,"Nuria Alabau-Bosque, Jorge Vila-Tomás, Paula Daudén-Oliver, Pablo Hernández-Cámara, Valero Laparra, Jesús Malo",http://arxiv.org/abs/2608.07141,,,2026-08-07 12:00:55.000000
1.0,RESEARCH_PAPER,Online Conformal Prediction Beyond Feedback,"Joar Skalse, Edoardo Pona, Osvaldo Simeone, Nicola Paoletti",http://arxiv.org/abs/2608.07139,,,2026-08-07 11:58:48.000000
1.0,RESEARCH_PAPER,Autonomous discovery of accelerator commissioning algorithms,Thorsten Hellert,http://arxiv.org/abs/2608.07138,,,2026-08-07 11:56:51.000000
1.0,RESEARCH_PAPER,PHOENIX: Fine-Tuned SLM-Powered Autonomous Satellite Lifetime Extension via Predictive Self-Healing and Multi-Agent AI Recovery,"Sumaiya Islam, Harsha Kumara Moraliyage",http://arxiv.org/abs/2608.07126,,,2026-08-07 11:38:24.000000
1.0,RESEARCH_PAPER,Multiple Hypothesis Flow Estimation for Video Frame Interpolation under Matching Ambiguity,"Zibo Su, Jing Kong, Ruixing Wang, Zhanhe Zhang, Kun Wei",http://arxiv.org/abs/2608.07120,,,2026-08-07 11:29:34.000000
1.0,RESEARCH_PAPER,"How Much, Then Where: Credit-Conserving Action-to-Token Allocation for Multi-Turn Agent Reinforcement Learning","Lichao Ma, Yang Sun, Shuaitao Zhao, Yangyi Fang, Cong Qin, Xiaoliang Fu, Yuhang Tian, Yuchen Wei, Junbo Zhu, Yang Wei, Lu Pan, Jiaye Lin",http://arxiv.org/abs/2608.07118,,,2026-08-07 11:22:09.000000
1.0,RESEARCH_PAPER,Beyond Fluency: A Clinical Benchmark and Anomaly-Enhanced Baseline for Spine MRI Report Generation,"Bruno Palau, Franziska Vogt, Daria Laslo, Haobo Li, Ender Konukoglu, Maria Monzon, Catherine R. Jutzeler",http://arxiv.org/abs/2608.07117,,,2026-08-07 11:21:33.000000
1.0,RESEARCH_PAPER,Geometry-Aware Camera Localization for Bronchoscopy,"Lumin Chen, Qingyao Tian, Jinpeng Li, Haoyu Jiang, Huai Liao, Xinyan Huang, Hongbin Liu, Dong Yi",http://arxiv.org/abs/2608.07116,,,2026-08-07 11:20:56.000000
1.0,RESEARCH_PAPER,"Optimized Certainty Equivalent Risk Minimization Using Samples: Algorithms, Convergence Rates, and Applications","Sumedh Gupte, Prashanth L. A., Sanjay P. Bhat",http://arxiv.org/abs/2608.07113,,,2026-08-07 11:13:50.000000
1.0,RESEARCH_PAPER,Modular TTT: Rethinking Test-Time Training as Composable Modules,"Bohao Tang, Zhen Qin, Yuqi Pan, Zheng Li, Pengfei Liu, Ya Zhang",http://arxiv.org/abs/2608.07110,,,2026-08-07 11:11:43.000000
1.0,RESEARCH_PAPER,MemWM: Memory-Augmented Text-Based World Model,"Yujun Wang, Tao Zhang, Jinhe Bi, Aniri, Wenxuan Ye, Boliang Liu, Sikuan Yan, Shuning Wang, Xuebing Zhou, Sören Pirk, Hinrich Schütze, Yunpu Ma",http://arxiv.org/abs/2608.07107,,,2026-08-07 11:03:32.000000
1.0,RESEARCH_PAPER,Synthetic LiDAR Data Generation and Deterministic Downsampling for Point Cloud Classification on the Edge,"Niclas Meyer, Stefan Reitmann",http://arxiv.org/abs/2608.07106,,,2026-08-07 11:02:55.000000
1.0,RESEARCH_PAPER,International Transfer of Stochastic Cortical Self-Reconstruction,"Fabian Bongratz, Zhizheng Zhuo, Chao Zhang, Yaou Liu, Dennis M. Hedderich, Christian Wachinger",http://arxiv.org/abs/2608.07092,,,2026-08-07 10:41:52.000000
1.0,RESEARCH_PAPER,Human-Centered Explainable AI for TinyML Edge Devices: A Pareto-Based Selection Framework with LLM-Guided Design,"Zeinab Dehghani, Dhavalkumar Thakker, Koorosh Aslansefat, Kuniko Paxton, Bhupesh Kumar Mishra, Baseer Ahmad, Rameez Raja Kureshi",http://arxiv.org/abs/2608.07091,,,2026-08-07 10:40:53.000000
1.0,RESEARCH_PAPER,RoRA: Role-Oriented Regional Allocation for Visual Token Pruning in MLLMs,"Qiyanhui Lu, Han Wu, Rongjian Xu, Tingzhang Luo, Cheng Fan, Xinghao Chen, Minjing Dong, Jufeng Yang, Jianyuan Guo",http://arxiv.org/abs/2608.07088,,,2026-08-07 10:39:47.000000
1.0,RESEARCH_PAPER,Beyond Isolation: Unlocking Reinforcement Learning Component Synergy for Sample-Efficient Continuous Control,"Qi Zhao, Guozheng Ma, Yilun Kong, Lu Li, Haoyu Wang, Zilin Wang, Tiantian Zhang, Yuxing Wang, Jian Sha, Yongzhe Chang, Xueqian Wang, Dacheng Tao",http://arxiv.org/abs/2608.07086,,,2026-08-07 10:38:31.000000
1.0,RESEARCH_PAPER,LifelongCrossNav: Persistent 3D Semantic Memory for Cross-Floor Multi-Object Navigation,"Zehui Li, Zihao Sun, Jiawei Xu, Zheqi He, Xiaoqiang Zhang, Jing-Shu Zheng, Lu Liu, Dahui Gao, Xiuwan Chen",http://arxiv.org/abs/2608.07079,,,2026-08-07 10:31:20.000000
1.0,RESEARCH_PAPER,Scalable High-Fidelity Macromolecular Docking for GPU-Accelerated Supercomputers,"Xiangyu Meng, Peng Chen, Mingzhen Li, Jianmin Wang, Sen Wang, Guangming Tan, Weile Jia, Mohamed Wahib, Tao Luo, Xun Wang",http://arxiv.org/abs/2608.07078,,,2026-08-07 10:29:20.000000
1.0,RESEARCH_PAPER,"Transformers Struggle to Use Their Emergent World Models: Revisiting the Tower of Hanoi, and the Illusion of Thinking","Devin Pereira, Willem Zuidema",http://arxiv.org/abs/2608.07077,,,2026-08-07 10:29:19.000000
1.0,RESEARCH_PAPER,MemOPD: On-Policy Distillation through Memory State Alignment for Long-Horizon Agents,"Zhiyuan Liu, Tinghong Ye, Chenghao Liu, Yizhuo Li, Songfang Huang",http://arxiv.org/abs/2608.07068,,,2026-08-07 10:18:31.000000
1.0,RESEARCH_PAPER,DocMemo: Dynamic Evidence Discovery via Probabilistic Memory-Guided Retrieval for Multi-Modal Document Understanding,"Hanshu Yao, Janfeng Zhong, Niu Lian, Jinpeng Wang",http://arxiv.org/abs/2608.07067,,,2026-08-07 10:16:56.000000
1.0,RESEARCH_PAPER,PTQ4SNN: Membrane-Aware Post-Training Quantization for Spiking Neural Networks,"Hui Xie, Tong Shi, Haotong Qin, Aishan Liu, Xiaode Liu, Jinyang Guo",http://arxiv.org/abs/2608.07066,,,2026-08-07 10:16:25.000000
1.0,RESEARCH_PAPER,AutoIntervene: Calibrated Intervention for Action-Chunking Imitation Learning Policies,"Jinhe Tang, Weiming Zhi",http://arxiv.org/abs/2608.07065,,,2026-08-07 10:14:29.000000
1.0,RESEARCH_PAPER,Soft Redaction of Image Provenance via Zero-Knowledge Proofs,"Muhammad Awan, John Collomosse",http://arxiv.org/abs/2608.07063,,,2026-08-07 10:13:13.000000
1.0,RESEARCH_PAPER,Explanation Stability of Test-Time Adaptation in Computational Pathology: A Large-Scale Benchmark,"R. G. Bahumanya, Harshith V. M., Shreyank N. Gowda, Anala M. R",http://arxiv.org/abs/2608.07062,,,2026-08-07 10:13:02.000000
1.0,RESEARCH_PAPER,KnifeHunter: Structured Local Representation Learning for Fine-Grained Knife Image Retrieval in Law Enforcement,"Syed Sameed Husain, Eng-Jon Ong, Stephen Simpson, Trevor Hamshere, Matt Turner, Miroslaw Bober",http://arxiv.org/abs/2608.07057,,,2026-08-07 10:07:16.000000
1.0,RESEARCH_PAPER,BONSAI: Evolvability-Guided Tree Search over Skills,"Yash Priya Shastri, Anand Eswaran, Adnan Qidwai, Pankaj Thorat, Sachin Joshi",http://arxiv.org/abs/2608.07056,,,2026-08-07 10:04:52.000000
1.0,RESEARCH_PAPER,Unsupervised Adaptation of PDE Foundation Models,"Ziye Song, Zhao Wei, Xin Yu, Ivor Tsang, Yueming Lyu",http://arxiv.org/abs/2608.07053,,,2026-08-07 10:01:50.000000
1.0,RESEARCH_PAPER,YOLO-PEFT: Parameter-Efficient Fine-Tuning on YOLO Family,"Xu Lin, WenJie Nie, Jinlong Peng, Weifu Fu, YueXiao Ma, Xiawu Zheng, Yong Liu",http://arxiv.org/abs/2608.07051,,,2026-08-07 09:59:19.000000
1.0,RESEARCH_PAPER,C2Dex: Contact-Consistent Reconstruction and Retargeting for Dexterous Manipulation from Monocular Video,"Jie Ren, Zhehao Jiang, Yinhong Yang, Haorui Jia, Han Jiang, Ben Li, Yao Yao, Cheng Lin, Qiu Shen, Zhenshan Bing, Xiao-Xiao Long, Xun Cao",http://arxiv.org/abs/2608.07045,,,2026-08-07 09:54:00.000000
1.0,RESEARCH_PAPER,Tensor Network Kernel Machines: A JAX Framework for Machine Learning and Nonlinear System Identification,"Albert Saiapin, Kim Batselier",http://arxiv.org/abs/2608.07043,,,2026-08-07 09:52:05.000000
1.0,RESEARCH_PAPER,Limit Points of Reflow with Minibatch Optimal Transport,"Antonin Chambolle, Johannes Hertrich",http://arxiv.org/abs/2608.07042,,,2026-08-07 09:51:33.000000
1.0,RESEARCH_PAPER,Not All Problems Are Best Modeled as MILP: A DSL-Centric Framework for Flexible and Accurate Optimization Modeling,"Shaofeng Zhang, Hongyuan Su, Qingwen Peng, Zefang Zong, Shengcai Liu, Ke Tang, Yong Li",http://arxiv.org/abs/2608.07040,,,2026-08-07 09:50:52.000000
1.0,RESEARCH_PAPER,Beyond Text Matching: Towards Reference-Free Evaluation for Human-Oriented Binary Reverse Engineering,"Xiuwei Shang, Li Hu, Xiao Jiang, Jieke Shi, Junda He, Zhou Yang, Shaoyin Cheng, Guoqiang Chen, Weiming Zhang, David Lo",http://arxiv.org/abs/2608.07038,,,2026-08-07 09:48:25.000000
1.0,RESEARCH_PAPER,Accounting Graph Transformer for Short-History Multi-KPI Forecasting in Small Businesses,"Shrutendra Harsola, Vignesh Subrahmaniam",http://arxiv.org/abs/2608.07037,,,2026-08-07 09:47:44.000000
1.0,RESEARCH_PAPER,CAS2UML: A Handwritten Sketch-to-PlantUML Dataset for Class and Activity Diagrams,"Simon Scholz, Mersedeh Sadeghi",http://arxiv.org/abs/2608.07036,,,2026-08-07 09:46:38.000000
1.0,RESEARCH_PAPER,"ZIPBrain: Can EEG Foundation Models Be Faster, Locally Deployable, but Accurate?","Lingwei Li, Yirong Kan, Peng Chen, Xu Cao, Zheng Chen, Yasuhiko Nakashima",http://arxiv.org/abs/2608.07033,,,2026-08-07 09:45:02.000000
1.0,RESEARCH_PAPER,Hyperbolic Graph Embedders for Link Prediction and Topology Reconstruction,"Robert Jankowski, Maksim Kitsak, Dorota Celińska-Kopczyńska",http://arxiv.org/abs/2608.07029,,,2026-08-07 09:42:26.000000
1.0,RESEARCH_PAPER,An Agentic Hybrid Top-Down and Bottom-Up Approach to Knowledge Graph Generation,"Emma Jouffroy, Warren Jouanneau, Marc Palyart",http://arxiv.org/abs/2608.07023,,,2026-08-07 09:32:25.000000
1.0,RESEARCH_PAPER,ReQuant: Fixed-Grid Discrete Refinement for Post-Training Quantization,"Yongge Ma, Guoan Wang, Feiyu Wang, Yaoming Li, Qian Zhang, Zihan Yan, Yinjun Han, Tong Yang",http://arxiv.org/abs/2608.07019,,,2026-08-07 09:27:14.000000
1.0,RESEARCH_PAPER,IceHorizon: A Dataset for Horizon Detection in Ice-Covered Maritime Environments and Comparative Evaluation of Detection Methods,"Alisa Pesotskaia, Emin Zerman",http://arxiv.org/abs/2608.07018,,,2026-08-07 09:26:10.000000
1.0,RESEARCH_PAPER,Understand Before Detect: Vision--Language Learning for Omni-Domain Infrared Small Target Detection,"Haoyang Yuan, Boyang Li, Yingqian Wang, Yimian Dai, Nuo Chen, Xinfei Huang, Shuqi Yi, Zaiping Lin, Weidong Sheng, Wei An",http://arxiv.org/abs/2608.07015,,,2026-08-07 09:25:31.000000
1.0,RESEARCH_PAPER,"Stable Curves, Unstable Items: Item-Level Scaling Heterogeneity in Video LLMs","Wenzhang Sun, Chunfeng Wang, Xiangchen Yin, Yujia Chen, Hao Li, Kun Zhan",http://arxiv.org/abs/2608.07014,,,2026-08-07 09:25:20.000000
1.0,RESEARCH_PAPER,Scenix: Sparse-View 3D Scene Reconstruction via Executable Scene Programs,"Kai Li, Lutao Jiang, Zhenyang Li, Jiayu Dong, Jierui Zhang, Yingda Yin, Runze Zhang, Kai Yan, Xiaoyang Huang, Keyang Luo, Xin Wang, Xiangyu Zhao, Weikai Chen",http://arxiv.org/abs/2608.07012,,,2026-08-07 09:24:56.000000
1.0,RESEARCH_PAPER,FedLBW: A Loss-Based Weighting Strategy for Federated Learning on Non-IID Data in Wireless Networks,"Majid Kundroo, Tinku Singh, Taehong Kim",http://arxiv.org/abs/2608.07007,,,2026-08-07 09:21:37.000000
1.0,RESEARCH_PAPER,Does More Retrieved Evidence Help Visual Retrieval-Augmented Generation with Diffusion Language Models?,"Jiankun Wang, Yisen Gao, Ziwei Zhang, Xingcheng Fu, Jiaxin Bai, Chen Gao",http://arxiv.org/abs/2608.07006,,,2026-08-07 09:20:40.000000
1.0,RESEARCH_PAPER,HRDiT: Training-Free High-Resolution Image Generation with Off-the-Shelf Diffusion Transformer Models,"Yu Xue, Haoxuan Qu, Zhuoling Li, Hongbin Xu, Jianxiong Yin, Simon See, Hossein Rahmani, Jun Liu",http://arxiv.org/abs/2608.07003,,,2026-08-07 09:19:16.000000
1.0,RESEARCH_PAPER,Every Cache Entry Earns Its Place: Global Allocation of Resolution and Coverage for KV Cache Compression,"Haolin Tian, Yuzhe Liu, Tonghan Wang",http://arxiv.org/abs/2608.07001,,,2026-08-07 09:18:42.000000
1.0,RESEARCH_PAPER,Decoupling Intention from Trajectory: A Representational Deduction Framework for World Action Models,"Xiangkai Ma, Yue Ma, Junjie Wang, Sheng Xu, Mingyang Li, Han Zhang, Yuzheng Zhuang, Wenzhong Li, Zhihao Yuan",http://arxiv.org/abs/2608.06994,,,2026-08-07 09:12:15.000000
1.0,RESEARCH_PAPER,Beyond Foundation Models: Dimension-Aware Neural Architecture Search with Small-Data Representation Models for Cryocooler Lifetime Prediction,"Gregor Molan, Grafika Jati, Francesco Barchi, Andrea Acquaviva, Aljaž Osterman, Martin Molan",http://arxiv.org/abs/2608.06993,,,2026-08-07 09:11:45.000000
1.0,RESEARCH_PAPER,"GPTKB 2.0: Browsing, Querying, and Auditing a Disambiguated LLM-Derived Knowledge Base","Yujia Hu, Tuan-Phong Nguyen, Simon Razniewski",http://arxiv.org/abs/2608.06992,,,2026-08-07 09:10:30.000000
1.0,RESEARCH_PAPER,Density-aware Hierarchical Clustering Based on Element-Categorized Connection Subgraphs,"Yuning Yu, José Rodríguez-Piñeiro, Xuefeng Yin, Bin Feng",http://arxiv.org/abs/2608.06990,,,2026-08-07 09:09:13.000000
1.0,RESEARCH_PAPER,HarnessSafe: Evaluating Safety Across Persistent Carriers in Agent Harnesses,"Xiao Zhang, Yusheng Wang, Yuhao Fei, Dongyuan Li, Zian Liang, Liuyu Xiang, Hongxun Gu, Zhaofeng He",http://arxiv.org/abs/2608.06984,,,2026-08-07 09:03:49.000000
1.0,RESEARCH_PAPER,Local Epistemic Uncertainty Guided Active Sampling for Plug-and-play Diffusive Image Restoration,"Jiaqi Zhang, Zheng Pang, Rongrong Gao, Qiyuan Zhang, Yang Yang",http://arxiv.org/abs/2608.06981,,,2026-08-07 09:00:20.000000
1.0,RESEARCH_PAPER,"Confirming Our Biases? Evaluating the Capabilities, Risks, and Societal Impact of Large Language Models","Mudar Adas, Polina Tsvilodub, Michael Franke, Martin V. Butz",http://arxiv.org/abs/2608.06977,,,2026-08-07 08:54:27.000000
1.0,RESEARCH_PAPER,PHASE-Tree: Modeling Character-State Evolution in Long-Horizon Role-Playing Dialogue,"Bo Tang, Jianan Yang, Junyi Zhu, Yiquan Wu, Rui Zhao, Zhengyu Yang, Yang Zhang, Feiyu Xiong, Zhiyu Li, Jiajun Shen",http://arxiv.org/abs/2608.06975,,,2026-08-07 08:50:14.000000
1.0,RESEARCH_PAPER,When One Modality Is Not Enough: Multimodal Sex and Life-Stage Classification of Red Deer from Aerial RGB-Thermal Video,"Hugo Markoff, Christoph Praschl, Ivan Ludoški, Sara Beery, Michael Ørsted, David C. Schedl",http://arxiv.org/abs/2608.06973,,,2026-08-07 08:47:21.000000
1.0,RESEARCH_PAPER,Generative Embedding Benchmark: How Much Information Survives in a Dense Embedding?,"Yun Li, Biao Yang, Peixi Wu, Yunhao Zhou, Mingzhou Jiang, Wei Yuan, Fan Yang, Wenwu Ou",http://arxiv.org/abs/2608.06972,,,2026-08-07 08:46:16.000000
1.0,RESEARCH_PAPER,Mixture of Geodesic Factor Analyzers on Riemannian Homogeneous Spaces,"Hengchao Chen, Yuanyao Tan, Chao Huang, Hongtu Zhu, Qiang Sun",http://arxiv.org/abs/2608.06971,,,2026-08-07 08:46:11.000000
1.0,RESEARCH_PAPER,Finding Usable Weight Mechanisms with Tiled SVD,"Ash Manvi, Samreena Tajreen",http://arxiv.org/abs/2608.06969,,,2026-08-07 08:44:47.000000
1.0,RESEARCH_PAPER,"Same physical state, different collective dynamics: state encodings select synchronization outcomes in language-model agents","Takahiro Ezaki, Naoto Imura, Katsuhiro Nishinari",http://arxiv.org/abs/2608.06968,,,2026-08-07 08:44:20.000000
1.0,RESEARCH_PAPER,Can Language Models Imagine Without Seeing? Ekphrasis: Measuring Visual Creative Ideation in Text-Only LLMs,"Hongyu Luo, He Wang, Huihao Jing, Hong Ting Tsang, Yuxuan Liu, Wuganjing Song, Yauwai Yim, Chunyang Li, Yangqiu Song",http://arxiv.org/abs/2608.06967,,,2026-08-07 08:44:00.000000
1.0,RESEARCH_PAPER,Learning in Deep Networks under Dale's Constraint,"Roy Abel, Shimon Ullman",http://arxiv.org/abs/2608.06963,,,2026-08-07 08:40:40.000000
1.0,RESEARCH_PAPER,CAi Copilot: Reducing Operational Workload in Molecular Design through Intent-Driven Agentic Workflows,"Zhu Wang, Jiangyu Chen, Yingjun Shang, Yuhui Yao, Laiao Lu, Tianfan Fu, Na Zou",http://arxiv.org/abs/2608.06961,,,2026-08-07 08:36:59.000000
1.0,RESEARCH_PAPER,"Summarize First, Download Later: Onboard VLMs for Bandwidth-Efficient Earth Observation","Junghwan Park, Sangcheol Sim, Woojin Cho, Darongsae Kwon",http://arxiv.org/abs/2608.06959,,,2026-08-07 08:35:46.000000
1.0,RESEARCH_PAPER,How Molecular Generative Models Organize Molecular Identity,"Raul Ortega-Ochoa, Tejs Vegge, Jens S. Bakander, Luis Mantilla Calderon, Alan Aspuru-Guzik, Tonio Buonassisi",http://arxiv.org/abs/2608.06956,,,2026-08-07 08:32:13.000000
1.0,RESEARCH_PAPER,Critical Acclaim Orientation in Large Language Models: Evidence from Film Preference Elicitation,"Jonghyun Jee, Aaron Shaw",http://arxiv.org/abs/2608.06955,,,2026-08-07 08:32:03.000000
1.0,RESEARCH_PAPER,"Explicit, Not Longer: What Makes Epistemic Stance Survive Memory Compression",Alex Kwon,http://arxiv.org/abs/2608.06953,,,2026-08-07 08:28:12.000000
1.0,RESEARCH_PAPER,Casting the Net! Revisiting MasterFace Impersonation Attacks,"Seunghun Paik, Sunpill Kim, Chanwoo Hwang, Jae Hong Seo",http://arxiv.org/abs/2608.06952,,,2026-08-07 08:28:03.000000
1.0,RESEARCH_PAPER,A Rate Separation for Agnostic Direct Sums,"Mihir More, Aritra Das, Debayan Gupta",http://arxiv.org/abs/2608.06951,,,2026-08-07 08:26:51.000000
1.0,RESEARCH_PAPER,Does Splitting a Triage Decision Across Agents Hide Bias or Help Catch It? A Multi-Agent Simulation Study of LLM-Based Resource Allocation Under Audit Capacity Constraints,Paul-Peter Arslan,http://arxiv.org/abs/2608.06949,,,2026-08-07 08:25:53.000000
1.0,RESEARCH_PAPER,LMM Modality Transfer: A Pre-requisite for Autonomous GIS Agents,"Ivan Majic, Zexian Huang, Franziska Hübl, Krzysztof Janowicz, Meilin Shi, Mina Karimi, Zilong Liu, Alexandra Fortacz-Lazan",http://arxiv.org/abs/2608.06948,,,2026-08-07 08:25:14.000000
1.0,RESEARCH_PAPER,Stream Learning: Partition-Fair Gossip Learning Without Tokens,"Fabien Mathieu, Alexandre Pham, Maria Gradinariu Potop-Butucaru, S{é}bastien Tixeuil",http://arxiv.org/abs/2608.06946,,,2026-08-07 08:22:37.000000
1.0,RESEARCH_PAPER,Dual-Space Modality Consistency Learning for Universal Cross-Modal Re-Identification,"Yujian Zhao, Yukang Zhao, Hankun Liu, Haoxuan Xu, Bo Li, Hanzi Wan, Guanglin Niu",http://arxiv.org/abs/2608.06943,,,2026-08-07 08:20:36.000000
1.0,RESEARCH_PAPER,ELMZip: Onboard Satellite Image Compression via Extreme Learning Machines for Efficient Downlink,"Woojin Cho, Junghwan Park, Sangcheol Sim, Steve Andreas Immanuel, Junhyuk Heo, Darongsae Kwon",http://arxiv.org/abs/2608.06942,,,2026-08-07 08:17:09.000000
1.0,RESEARCH_PAPER,Blind to the Pivotal Vote: Aggregate Independence Metrics Miss Where Verification Actually Helps,Yang Shu,http://arxiv.org/abs/2608.06940,,,2026-08-07 08:14:46.000000
