raw_name,canonical_name,entity_type,matching_method,confidence,resolution_status,source_url
Verdex,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/verdex
Cumulus Labs,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/cumulus-labs
Tepali,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/tepali
Palus Finance,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/palus-finance
21st,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/21st
Avoice,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/avoice
Kyten Technologies,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/kyten-technologies
ZeroSettle,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/zerosettle
/dev/fast,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/devfast
Cignara,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/cignara
OpenSpec,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/openspec
Piris Labs,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/pirislabs
CellType,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/celltype
Burt,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/burt
Envariant,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/envariant
Cascade,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/cascade
Beacon Health,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/beacon-health
Strand AI,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/strand-ai
BaseFrame,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/baseframe
Protent,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/protent
Cofia,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/cofia
Fuchsia,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/fuchsia
LegalOS,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/legalos
Sentrial,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/sentrial
10x Science,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/10x-science
REV1,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/rev1
shortkit,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/shortkit
Asimov,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/asimov
Lexius,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/lexius
Axis,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/axis-2
Mirabelle,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/mirabelle
Docura Health,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/docura-health
Lance,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/lance
RunAnywhere,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/runanywhere
Lucent,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/lucent
"Prescience, Inc.",,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/prescience-inc
Ruma Care,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/ruma-care
Klaus AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED,https://www.ycombinator.com/companies/klaus-ai
Kita,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/kita
Syntropy,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/syntropy
One Robot,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/one-robot
Didit,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/didit
Panta,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/panta
Imperfect,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/imperfect
TrustAI,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/trustai
Payna,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/payna
Origin,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/origin-bio
Clara,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/clara-2
Hlabs,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/hlabs
Eos AI,Mistral AI,STARTUP,fuzzy,85.5,RESOLVED,https://www.ycombinator.com/companies/eos-ai
Valgo,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/valgo
ARC Prize Foundation,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/arc-prize-foundation
Corvera,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/corvera
FullSeam,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/fullseam
Waddle Labs,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/waddle-labs
Linzumi,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/linzumi
Advanced Metal Research,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/advanced-metal-research
Ploy,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/ploy
CatchBack Cards,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/catchback-cards
Mantis,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/mantis
Haladir,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/haladir
ClaimGlide,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/claimglide
Inviscid AI,Meta AI,STARTUP,fuzzy,85.5,RESOLVED,https://www.ycombinator.com/companies/inviscid-ai
Coasts,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/coasts
Zephyr Fusion,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/zephyr-fusion
Mayflower,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/mayflower
Ndea,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/ndea-com
item,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/item
Crosslayer Labs,AI21 Labs,STARTUP,fuzzy,85.5,RESOLVED,https://www.ycombinator.com/companies/crosslayer-labs
Rivet,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/rivet-design
Openroll,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/openroll
Amika,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/amika
Specific Labs,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/specific-labs
Moss,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/moss
Zarna,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/zarna
MarkIt,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/markit
Dome,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/dome
Voltair,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/voltair
Clicks Health,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/clicks-health
Fastshot,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/fastshot
Vector Legal,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/vector-legal
Antigen,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/antigen
LunaBill,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/lunabill
Axial,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/axial
Velvet,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/velvet
DiligenceSquared,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/diligencesquared-inc
Amera,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/amera
Forge Robotics,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/forge-robotics
Bluma,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/bluma
Lightberry,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/lightberry
The Hog,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/the-hog
Layers,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/layers
Boom AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED,https://www.ycombinator.com/companies/boom-ai
Freeport Markets,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/freeport-markets
Miniswap,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/miniswap
Rovi Health,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/rovi-health
MadeThis,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/madethis
General Astronautics,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/generalastro
Jarmin,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/jarmin
Exonic,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/exonic
Lemma,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/uselemma
Perseus,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/perseus
Karumi,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/karumi
Icarus,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/icarus
Sava,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/savahq
TakeCareOS,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/takecareos
Denki,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/denki
Metorial,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/metorial
Kalpa Labs,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/kalpa-labs
Absurd,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/absurd
Clad Labs,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/clad-labs
Automax.ai,xAI,STARTUP,fuzzy,90.0,RESOLVED,https://www.ycombinator.com/companies/automax-ai
Specific,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/specific
Primer,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/primer
Narrative,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/usenarrative
Crunched,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/crunched
Lua Global Inc,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/lua-global-inc
Philon,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/philon
Sourcebot,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/sourcebot
Zalos,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/zalos
Prism,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/tryprism
Aside,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/aside
Scott AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED,https://www.ycombinator.com/companies/scott-ai
Everest,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/everest
Expected Parrot,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/expected-parrot
Imagine AI,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/imagine-ai
Anto Biosciences,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/anto-biosciences
Patent Watch,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/patent-watch
s2.dev,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/s2-dev
Tornyol,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/tornyol
Nucleo,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/nucleo
Leadbay,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/leadbay
Pixley AI,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/pixley-ai
Cortex AI,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/cortex-ai
Sol,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/solbrowser
Thesis,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/thesis
Oxus,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/oxus
Play Health,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/play-health
Casey,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/casey
Selfin,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/selfin
Compyle,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/compyle
Lexi,Perplexity AI,STARTUP,fuzzy,90.0,RESOLVED,https://www.ycombinator.com/companies/lexi
Codyco,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/codyco
ComplyDo,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/complydo
Bravi,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/bravi
Rovr,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/rovr
FinalDose,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/finaldose
Sunflower,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/sunflower
Captain,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/captain
Redapto,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/redapto
Helonic,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/helonic
Aleph Lab,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/aleph-lab
Logical,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/logical
Agentic Fabriq,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/agentic-fabriq
Travo,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/travo
Tensr,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/tensr
Kestrel AI,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/kestrel-ai
LogosGuard,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/logosguard
Sciloop,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/sciloop
Multifactor,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/multifactor
Allus AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED,https://www.ycombinator.com/companies/allus-ai
Unsiloed AI,Meta AI,STARTUP,fuzzy,85.5,RESOLVED,https://www.ycombinator.com/companies/unsiloed-ai
SF Tensor,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/sf-tensor
AnswerThis,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/answerthis
Terrain,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/terrain
Lakonia,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/lakonia
SellRaze,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/sellraze
Clerked,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/clerked
Semble AI,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/semble-ai
Flick,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/flick
hillclimb,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/hillclimb
AtlasGrid,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/atlasgrid
Wardstone,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/wardstone
Nessie,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/nessie
Hypercubic,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/hypercubic
Cranston AI,Meta AI,STARTUP,fuzzy,85.5,RESOLVED,https://www.ycombinator.com/companies/cranston-ai
Trelium,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/trelium
Velum Labs,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/velum-labs
Veria Labs,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/veria-labs
Minro,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/minro
Tell if AI,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/tell-if-ai
Bron,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/bron
Koyal,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/koyal
Kaigo Health,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/kaigo-health
Norra,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/norra
Soren,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/soren
Lunavo,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/lunavo
dari.dev,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/daridev
The Context Company,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/the-context-company
Sorce,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/sorce
Caddy,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/caddy
Alt-X,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/alt-x
Locus,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/locus
Deeptrace,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/deeptrace
Aspect,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/aspect-inc
Scoop,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/scoop
Hyperspell,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/hyperspell
Bolna AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED,https://www.ycombinator.com/companies/bolna-ai
Nexus,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/gpt
Sylvian,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/sylvian
Zavo,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/zavo
MOVEdot,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/movedot
Parrot,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/parrot
Brickwise,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/brickwise
Parse,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/parse-bot
Structured AI,Meta AI,STARTUP,fuzzy,85.5,RESOLVED,https://www.ycombinator.com/companies/structured-ai
Uplane,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/uplane
AirCaps,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/aircaps
Brickanta,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/brickanta
F2,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/f2
Remedy,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/remedy
Semiotic,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/semiotic
Lapis,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/lapis
Efference,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/efference
Nox Metals,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/nox-metals
Digipals,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/digipals
Blue,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/blue
Mixy,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/mixy
Paloma,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/paloma
Uplift AI,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/uplift-ai
RealRoots,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/realroots
Luminal,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/luminal
Freya,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/freya
burnt,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/burnt
Avent,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/avent
Ruvo,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/ruvo
Veritus,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/veritus
Sapien,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/outrove
NOSO LABS,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/noso-labs
Vulcan Technologies,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/vulcan-technologies
Bizzy AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED,https://www.ycombinator.com/companies/geo-ai
Spotlight Realty,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/spotlight-realty
Interfere,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/interfere
Munify,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/munify
RowFlow,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/rowflow
TectoAI,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/tectoai
Duranium,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/duranium
Smartbase,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/smartbase
Perspectives Health,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/perspectives-health
Modelence,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/modelence
Magnetic,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/magnetic
Fleetline,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/fleetline
CLODO,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/clodo
stagewise,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/stagewise
Flywheel AI,Meta AI,STARTUP,fuzzy,85.5,RESOLVED,https://www.ycombinator.com/companies/flywheel-ai
Button Computer,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/button-computer
Juxta,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/juxta
Okibi,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/okibi
